tick,waypoint_idx,loc_x,loc_y,loc_z,vel_x,vel_y,vel_z,speed,roll,pitch,yaw,throttle,steer,brake
4627,761,747.15106,972.2564,-0.011156006,1.3487707,-6.8197055,-1.2493133e-06,6.951803207397461,-8.468851453719711e-05,-3.337859924152585e-06,-1.3727177286078005,0.48574317296346037,0.015966979597169348,0.0
4628,761,747.2178,971.91516,-0.011155891,1.307723,-6.827371,-1.0061264e-06,6.951484203338623,-0.0001624528102401882,-2.9802320751362366e-06,-1.3740568991619468,0.48575912316640224,0.015478378963533301,0.0
4629,761,747.2833,971.5739,-0.011155662,1.2865219,-6.8313823,1.4543533e-06,6.951469421386719,-0.00022530342822070355,-2.622604226119888e-06,-1.3759742419887495,0.4857598622639975,0.014309300561093715,0.0
4630,761,747.34827,971.2326,-0.011155662,1.2735113,-6.8338566,-2.8562545e-06,6.951505184173584,-0.00024128237850653365,-2.622604226119888e-06,-1.3780042365296623,0.4857580741246542,0.013003126194170794,0.0
4631,761,747.41235,970.89136,-0.0111557,1.2641195,-6.835638,-2.8419495e-06,6.951542854309082,-0.00023116235010958722,-2.741813509125338e-06,-1.379955401502309,0.48575619061787934,0.011680912216810625,0.0
4632,761,747.47626,970.54956,-0.0111557385,1.256733,-6.837035,-2.6130676e-06,6.951577186584473,-0.00021038969360696918,-2.741813509125338e-06,-1.381757429453911,0.48575447400410976,0.01053858206068866,0.0
4633,762,747.53937,970.20746,-0.011155777,1.2502522,-6.83825,-2.8276443e-06,6.951603889465332,-0.00018855180517761007,-2.8610227921307873e-06,-1.3833960724726369,0.4857531388600668,0.013942152977689146,0.0
4634,762,747.6021,969.8654,-0.011155815,1.2300464,-6.8418536,-7.05719e-07,6.951545238494873,-0.00020026971397395872,-2.8610227921307873e-06,-1.3851421740413472,0.4857560714085898,0.012849184788186774,0.0
4635,762,747.6639,969.52344,-0.011155777,1.2181762,-6.843996,2.093315e-06,6.951563358306885,-0.00020772654877153525,-2.8610227921307873e-06,-1.3869748283454852,0.4857551654179892,0.01155845985397489,0.0
4636,762,747.7255,969.18134,-0.011155853,1.2100625,-6.8454676,-6.2465665e-07,6.951595306396484,-0.00019813915259260468,-2.8610227921307873e-06,-1.3887243920236128,0.4857535680135092,0.01039608157009392,0.0
4637,762,747.7863,968.8393,-0.011155929,1.2035074,-6.846652,5.340576e-07,6.951623916625977,-0.00018109493787074287,-2.9802320751362366e-06,-1.3903324086898026,0.4857521375020346,0.009253836503720097,0.0
4638,762,747.8471,968.4972,-0.011155891,1.1981435,-6.847619,9.202957e-07,6.9516496658325195,-0.00016192017802217236,-2.9802320751362366e-06,-1.3917846304322228,0.4857508500417074,0.008343139922509395,0.0
4639,763,747.9075,968.15515,-0.011156006,1.1931585,-6.8485093,2.9563904e-07,6.951669216156006,-0.00014381069886427886,-2.9802320751362366e-06,-1.3930921093693973,0.48574987252553314,0.009097857108162999,0.0
4640,763,747.9674,967.81305,-0.011155891,1.1834822,-6.8501883,3.852844e-06,6.951669692993164,-0.00013954962486550676,-3.099441358141686e-06,-1.394363236157692,0.4857498486836752,0.008232815339612808,0.0
4641,763,748.0269,967.4709,-0.011155891,1.1772239,-6.8512826,-1.4543533e-06,6.951685428619385,-0.00013475593490336414,-3.099441358141686e-06,-1.3955964129004532,0.48574906190236417,0.007367150172457148,0.0
4642,763,748.086,967.1284,-0.011155929,1.172534,-6.8521037,-6.67572e-08,6.951702117919922,-0.00012410329867036985,-3.099441358141686e-06,-1.3967359795308982,0.4857482274373373,0.006535460881638383,0.0
